,word,detail,code
8625,player,other,0
8627,playgoer,other,0
8629,playmaker,other,0
8636,pledgor,other,0
8641,plodder,other,0
8644,plotter,other,0
8656,poacher,other,0
8657,podger,other,0
8667,pointer,other,0
8688,policyholder,other,0
8689,policymaker,other,0
8696,pollster,other,0
8697,polluter,other,0
8700,polyester,other,0
8725,popover,other,0
8726,popper,other,0
8729,popster,other,0
8735,porker,other,0
8737,pornographer,other,0
8744,poser,other,0
8748,possessor,other,0
8750,poster,other,0
8754,postmaster,other,0
8760,potboiler,other,0
8761,potentiometer,other,0
8778,pounder,other,0
8783,pouter,other,0
8826,prankster,other,0
8828,prater,other,0
8835,preamplifier,other,0
8838,precipitator,other,0
8846,predicator,other,0
8847,predictor,other,0
8857,premolar,other,0
8858,premotor,other,0
8865,preprocessor,other,0
8870,presenter,other,0
8874,presser,other,0
8877,pressor,other,0
8881,pretender,other,0
8882,preventer,other,0
8892,printer,other,0
8893,printmaker,other,0
8908,prizewinner,other,0
8910,probationer,other,0
8917,processor,other,0
8922,procrastinator,other,0
8927,prodder,other,0
8930,producer,other,0
8936,profiler,other,0
8938,profiteer,other,0
8940,programmer,other,0
8942,projector,other,0
8944,promenader,other,0
8945,promisor,other,0
8948,prompter,other,0
8951,pronator,other,0
8955,propagator,other,0
8956,propeller,other,0
8966,proprietor,other,0
8973,prosecutor,other,0
8978,protector,other,0
8979,protester,other,0
8986,protostar,other,0
8987,protractor,other,0
8991,provider,other,0
8996,prowler,other,0
9006,psychomotor,other,0
9012,publisher,other,0
9018,puffer,other,0
9025,pullover,other,0
9028,pulpiteer,other,0
9036,pumper,other,0
9044,punster,other,0
9045,punter,other,0
9049,puppeteer,other,0
9050,puppetmaster,other,0
9051,purchaser,other,0
9058,purser,other,0
9059,pursuer,other,0
9060,purveyor,other,0
9063,pusher,other,0
9064,pushover,other,0
9073,puzzler,other,0
9081,pyrometer,other,0
9093,qualifier,other,0
9095,quantifier,other,0
9100,quartermaster,other,0
9113,quencher,other,0
9117,questioner,other,0
9124,quicksilver,other,0
9132,quipster,other,0
9134,quitter,other,0
9137,quizmaster,other,0
9147,racegoer,other,0
9148,racer,other,0
9150,racketeer,other,0
9155,radiator,other,0
9159,radiometer,other,0
9168,ragpicker,other,0
9170,raider,other,0
9171,railcar,other,0
9174,railroader,other,0
9176,rainmaker,other,0
9177,rainwater,other,0
9178,rainwear,other,0
9179,raiser,other,0
9186,rambler,other,0
9193,rancher,other,0
9194,rangefinder,other,0
9196,ranger,other,0
9202,ranter,other,0
9205,raper,other,0
9208,rapper,other,0
9213,rasper,other,0
9217,ratepayer,other,0
9223,ratter,other,0
9224,rattler,other,0
9232,raver,other,0
9241,reacher,other,0
9244,reactor,other,0
9252,reamer,other,0
9255,reaper,other,0
9268,receiver,other,0
9275,reckoner,other,0
9278,recliner,other,0
9286,reconquer,other,0
9295,recruiter,other,0
9296,rectifier,other,0
9303,redeemer,other,0
9307,rediscover,other,0
9325,reflector,other,0
9326,reformer,other,0
9327,refractometer,other,0
9328,refractor,other,0
9329,refresher,other,0
9330,refrigerator,other,0
9350,regulator,other,0
9378,relator,other,0
9379,relaxer,other,0
9388,remaster,other,0
9390,remembrancer,other,0
9392,reminder,other,0
9413,renter,other,0
9417,renumber,other,0
9421,reorder,other,0
9426,repeater,other,0
9429,replaster,other,0
9432,replicator,other,0
9434,reporter,other,0
9437,repressor,other,0
9450,rescuer,other,0
9451,researcher,other,0
9453,reseller,other,0
9457,resistor,other,0
9460,resonator,other,0
9461,respecter,other,0
9462,respirator,other,0
9467,restorer,other,0
9472,retailer,other,0
9474,retainer,other,0
9480,retractor,other,0
9482,retriever,other,0
9492,reveller,other,0
9493,revenger,other,0
9496,reversioner,other,0
9497,reverter,other,0
9498,reviewer,other,0
9505,revolver,other,0
9518,rhymester,other,0
9521,ribber,other,0
9544,rigger,other,0
9561,ringer,other,0
9563,ringleader,other,0
9564,ringmaster,other,0
9569,ripper,other,0
9574,riser,other,0
9590,roadster,other,0
9596,roaster,other,0
9607,rocker,other,0
9609,rocketeer,other,0
9611,rockhopper,other,0
9636,roller,other,0
9639,rollover,other,0
9640,romancer,other,0
9643,romper,other,0
9646,roofer,other,0
9651,rooster,other,0
9652,rooter,other,0
9654,roper,other,0
9675,rotator,other,0
9681,rotifer,other,0
9684,rotter,other,0
9694,rounder,other,0
9698,router,other,0
9701,rower,other,0
9723,rugger,other,0
9726,ruler,other,0
9729,rumbler,other,0
9736,runner,other,0
9743,rusher,other,0
9747,rustler,other,0
9772,saddler,other,0
9787,sailer,other,0
9788,sailmaker,other,0
9798,salinometer,other,0
9807,saltwater,other,0
9812,salvor,other,0
9826,sandbar,other,0
9827,sander,other,0
9829,sandhopper,other,0
9833,sandpaper,other,0
9834,sandpiper,other,0
9876,saver,other,0
9895,scalper,other,0
9899,scandalmonger,other,0
9902,scanner,other,0
9905,scaremonger,other,0
9908,scarifier,other,0
9934,scheduler,other,0
9944,schemer,other,0
10011,schoolmaster,other,0
10012,schoolteacher,other,0
10061,scintillator,other,0
10072,scooter,other,0
10073,scorcher,other,0
10074,scorekeeper,other,0
10075,scorer,other,0
10085,scrambler,other,0
10086,scraper,other,0
10090,screamer,other,0
10094,screenwriter,other,0
10095,screwdriver,other,0
10096,scribbler,other,0
10098,scriber,other,0
10101,scriptwriter,other,0
10104,scroller,other,0
10105,scrounger,other,0
10106,scrubber,other,0
10109,scrutineer,other,0
10113,sculler,other,0
10128,sealer,other,0
10129,seamer,other,0
10142,seawater,other,0
10152,secretor,other,0
10162,seducer,other,0
10165,seeker,other,0
10180,seismometer,other,0
10186,selector,other,0
10194,seller,other,0
10202,semiconductor,other,0
10204,semiquaver,other,0
10209,sender,other,0
10222,sensorimotor,other,0
10224,separator,other,0
10227,sequencer,other,0
10242,server,other,0
10245,servicer,other,0
10247,servomotor,other,0
10253,setter,other,0
10254,settler,other,0
10255,settlor,other,0
10277,shagger,other,0
10279,shaker,other,0
10298,sharecropper,other,0
10300,shareholder,other,0
10305,sharper,other,0
10306,sharpshooter,other,0
10309,shaver,other,0
10314,shearwater,other,0
10316,shedder,other,0
10344,shifter,other,0
10352,shiner,other,0
10355,shipbroker,other,0
10356,shipbuilder,other,0
10359,shipmaster,other,0
10360,shipowner,other,0
10368,shirtwaister,other,0
10369,shitkicker,other,0
10371,shitter,other,0
10379,shocker,other,0
10380,shoemaker,other,0
10387,shooter,other,0
10389,shopfitter,other,0
10391,shopkeeper,other,0
10394,shopper,other,0
10395,shopwalker,other,0
10396,shopworker,other,0
10415,showjumper,other,0
10418,showstopper,other,0
10423,shredder,other,0
10426,shrimper,other,0
10437,shunter,other,0
10440,shutter,other,0
10448,sickener,other,0
10449,sidebar,other,0
10450,sidecar,other,0
10454,sidewinder,other,0
10463,sightseer,other,0
10468,significator,other,0
10469,signifier,other,0
10472,signwriter,other,0
10479,silencer,other,0
10497,simulator,other,0
10499,singer,other,0
10505,sinker,other,0
10506,sinner,other,0
10518,sitter,other,0
10521,sixer,other,0
10530,skateboarder,other,0
10531,skater,other,0
10548,skier,other,0
10557,skinner,other,0
10563,skiwear,other,0
10570,skydiver,other,0
10571,skyer,other,0
10573,skyscraper,other,0
10575,slacker,other,0
10577,slammer,other,0
10580,slapper,other,0
10582,slasher,other,0
10583,slater,other,0
10589,slaveholder,other,0
10592,slayer,other,0
10597,sledgehammer,other,0
10600,sleeper,other,0
10603,sleepwear,other,0
10611,slicker,other,0
10612,slider,other,0
10614,slimmer,other,0
10616,slipcover,other,0
10617,slipover,other,0
10618,slipper,other,0
10629,slugger,other,0
10636,smacker,other,0
10640,smasher,other,0
10645,smelter,other,0
10649,smoker,other,0
10654,smuggler,other,0
10659,snapper,other,0
10670,sniffer,other,0
10674,sniper,other,0
10686,snorter,other,0
10690,snowblower,other,0
10695,snuffer,other,0
10708,socializer,other,0
10711,sodger,other,0
10714,softener,other,0
10726,solebar,other,0
10744,songwriter,other,0
10745,sonicator,other,0
10747,sonneteer,other,0
10753,soother,other,0
10769,soulster,other,0
10779,southerner,other,0
10797,spanker,other,0
10805,sparer,other,0
10807,sparkler,other,0
10812,speaker,other,0
10824,spectrometer,other,0
10825,spectrophotometer,other,0
10827,speculator,other,0
10834,speedometer,other,0
10836,speedster,other,0
10841,spellcaster,other,0
10842,spellchecker,other,0
10843,speller,other,0
10853,sphygmomanometer,other,0
10864,spillover,other,0
10870,spinner,other,0
10876,spirometer,other,0
10885,splitter,other,0
10889,spoiler,other,0
10892,sponger,other,0
10897,spooner,other,0
10903,sportster,other,0
10904,sportswear,other,0
10905,sportswriter,other,0
10907,spotter,other,0
10913,spreader,other,0
10916,springer,other,0
10919,sprinkler,other,0
10920,sprinter,other,0
10932,spymaster,other,0
10934,squamocolumnar,other,0
10937,squatter,other,0
10940,squeaker,other,0
10941,squealer,other,0
10952,stabilator,other,0
10954,stabilizer,other,0
10965,staffer,other,0
10968,stager,other,0
10974,stakeholder,other,0
10975,staker,other,0
10977,stalker,other,0
10979,stallholder,other,0
10995,stapler,other,0
11006,stargazer,other,0
11015,starrer,other,0
11017,starter,other,0
11025,stationmaster,other,0
11031,stayer,other,0
11036,steamer,other,0
11040,steamroller,other,0
11048,steelworker,other,0
11053,steerer,other,0
11069,stenographer,other,0
11071,stepbrother,other,0
11072,stepdaughter,other,0
11074,stepfather,other,0
11076,stepladder,other,0
11078,stepmother,other,0
11079,stepper,other,0
11080,stepsister,other,0
11087,sternwheeler,other,0
11091,sticker,other,0
11100,stimulator,other,0
11102,stinger,other,0
11103,stinker,other,0
11106,stirrer,other,0
11107,stitcher,other,0
11108,stockbreeder,other,0
11109,stockbroker,other,0
11110,stocker,other,0
11111,stockholder,other,0
11113,stockjobber,other,0
11131,stonecutter,other,0
11132,stoner,other,0
11136,stonker,other,0
11138,stoor,other,0
11139,stopover,other,0
11140,stopper,other,0
11143,storekeeper,other,0
11146,stormer,other,0
11151,storyteller,other,0
11163,strainer,other,0
11168,strapper,other,0
11179,streaker,other,0
11180,streamer,other,0
11185,streetcar,other,0
11188,streetwalker,other,0
11189,streetwear,other,0
11193,stressor,other,0
11194,stretcher,other,0
11203,striker,other,0
11205,stringer,other,0
11206,striper,other,0
11209,stripper,other,0
11217,stroller,other,0
11240,stunner,other,0
11252,subcontractor,other,0
11253,subeditor,other,0
11255,subfloor,other,0
11258,sublunar,other,0
11262,suborder,other,0
11265,subscriber,other,0
11267,subsoiler,other,0
11270,subwoofer,other,0
11272,successor,other,0
11274,sucker,other,0
11275,suckler,other,0
11278,sufferer,other,0
11301,summiteer,other,0
11311,sundowner,other,0
11313,sunflower,other,0
11316,sunseeker,other,0
11319,sunstar,other,0
11326,supercar,other,0
11327,supercharger,other,0
11328,supercluster,other,0
11329,supercollider,other,0
11330,supercomputer,other,0
11331,superconductor,other,0
11344,superpower,other,0
11347,superscalar,other,0
11352,superstar,other,0
11355,supertanker,other,0
11359,superuser,other,0
11361,supervisor,other,0
11362,supinator,other,0
11367,supplier,other,0
11369,supporter,other,0
11371,suppressor,other,0
11375,surfer,other,0
11383,survivor,other,0
11385,suspender,other,0
11405,swallower,other,0
11406,swamper,other,0
11413,swather,other,0
11418,sweater,other,0
11419,sweeper,other,0
11422,sweetener,other,0
11431,swimfeeder,other,0
11432,swimmer,other,0
11433,swimwear,other,0
11436,swinger,other,0
11438,swingometer,other,0
11441,switcher,other,0
11442,switchgear,other,0
11443,switchover,other,0
11456,sympathizer,other,0
11461,synthesizer,other,0
11476,tabulator,other,0
11477,tachometer,other,0
11487,tagger,other,0
11489,taildragger,other,0
11490,tailender,other,0
11498,takeover,other,0
11499,taker,other,0
11503,talker,other,0
11513,tanker,other,0
11525,tarpaper,other,0
11538,taskmaster,other,0
11546,tattler,other,0
11559,taxpayer,other,0
11564,teacher,other,0
11569,teamster,other,0
11576,teaser,other,0
11582,technofear,other,0
11591,teenybopper,other,0
11597,teetotaller,other,0
11609,telemeter,other,0
11611,teleoperator,other,0
11612,teleprinter,other,0
11614,teleprompter,other,0
11622,teller,other,0
11640,tenner,other,0
11655,terminator,other,0
11670,tetramer,other,0
11717,thickener,other,0
11722,thiller,other,0
11723,thinker,other,0
11724,thinner,other,0
11731,threader,other,0
11738,thresher,other,0
11740,thriller,other,0
11741,thrower,other,0
11742,throwster,other,0
11743,thruster,other,0
11753,ticker,other,0
11756,tickler,other,0
11759,tickover,other,0
11762,tiebreaker,other,0
11769,tiler,other,0
11778,timekeeper,other,0
11779,timer,other,0
11789,tinner,other,0
11793,tipper,other,0
11795,tipster,other,0
11814,toaster,other,0
11815,toastmaster,other,0
11821,toddler,other,0
11840,toner,other,0
11844,toolbar,other,0
11848,toolmaker,other,0
11855,topper,other,0
11863,torchbearer,other,0
11866,tormentor,other,0
11871,torturer,other,0
11874,tosser,other,0
11876,totalizer,other,0
11878,toucher,other,0
11879,touchpaper,other,0
11880,tourer,other,0
11893,toymaker,other,0
11897,tracer,other,0
11898,tracker,other,0
11902,trader,other,0
11904,trafficker,other,0
11907,trailblazer,other,0
11909,trailer,other,0
11912,trainer,other,0
11915,trainspotter,other,0
11930,tranquillizer,other,0
11933,transborder,other,0
11938,transferor,other,0
11940,transformer,other,0
11945,translator,other,0
11947,transmitter,other,0
11950,transporter,other,0
11956,trapdoor,other,0
11957,trapper,other,0
11964,traveller,other,0
11967,traverser,other,0
11971,trawler,other,0
11984,treecreeper,other,0
11992,trekker,other,0
11994,trembler,other,0
12000,trendsetter,other,0
12001,trendspotter,other,0
12007,trespasser,other,0
12015,trickster,other,0
12018,trier,other,0
12021,trimer,other,0
12024,trimmer,other,0
12031,tripper,other,0
12043,trochlear,other,0
12047,trooper,other,0
12051,trotter,other,0
12052,troublemaker,other,0
12055,trouser,other,0
12061,trucker,other,0
12065,trumpeter,other,0
12068,trustbuster,other,0
12082,tucker,other,0
12092,tumbler,other,0
12097,tuner,other,0
12102,turbidimeter,other,0
12104,turbocharger,other,0
12110,turnover,other,0
12112,tusker,other,0
12121,tweeter,other,0
12127,twister,other,0
12128,twistor,other,0
12129,twitcher,other,0
12142,typesetter,other,0
12144,typewriter,other,0
12179,unbar,other,0
12181,unbundler,other,0
12184,underbidder,other,0
12187,underfloor,other,0
12190,undermanager,other,0
12195,understeer,other,0
12197,understrapper,other,0
12198,undertaker,other,0
12200,underwear,other,0
12201,underwriter,other,0
12217,unitholder,other,0
12228,unstopper,other,0
12246,uplighter,other,0
12260,user,other,0
12266,usurper,other,0
12271,vacationer,other,0
12288,valuer,other,0
12303,vaporizer,other,0
12310,variometer,other,0
12318,vasodilator,other,0
12319,vasomotor,other,0
12345,ventilator,other,0
12347,venturer,other,0
12383,vibrator,other,0
12402,viewer,other,0
12403,viewfinder,other,0
12413,villager,other,0
12421,vindicator,other,0
12431,violator,other,0
12445,visuomotor,other,0
12463,voicer,other,0
12472,voltmeter,other,0
12489,voter,other,0
12503,wader,other,0
12512,waggler,other,0
12522,waiter,other,0
12523,waiver,other,0
12532,walker,other,0
12540,wallflower,other,0
12543,wallpaper,other,0
12545,wallwasher,other,0
12550,waltzer,other,0
12555,wanderer,other,0
12558,wanker,other,0
12566,warbler,other,0
12575,warmer,other,0
12576,warmonger,other,0
12580,warrantor,other,0
12587,washer,other,0
12593,waster,other,0
12598,watcher,other,0
12599,watchkeeper,other,0
12600,watchmaker,other,0
12602,watchtower,other,0
12626,wayfarer,other,0
12637,weaner,other,0
12639,wearer,other,0
12645,weaver,other,0
12653,weedkiller,other,0
12655,weekender,other,0
12659,weeper,other,0
12686,welder,other,0
12713,westerner,other,0
12733,whaler,other,0
12740,whatever,other,0
12745,wheeler,other,0
12749,whereafter,other,0
12766,whisperer,other,0
12768,whistler,other,0
12779,wholesaler,other,0
12781,whooper,other,0
12783,whopper,other,0
12785,whoremaster,other,0
12786,whoremonger,other,0
12787,whosever,other,0
12795,wicketkeeper,other,0
12801,widower,other,0
12808,wiggler,other,0
12812,wildcatter,other,0
12821,willpower,other,0
12833,windbreaker,other,0
12834,windcheater,other,0
12837,winder,other,0
12838,windflower,other,0
12840,windhover,other,0
12841,windjammer,other,0
12848,windsurfer,other,0
12850,winegrower,other,0
12852,winemaker,other,0
12856,winger,other,0
12863,winner,other,0
12875,wiper,other,0
12901,wobbler,other,0
12916,womanizer,other,0
12919,womenswear,other,0
12928,woodcutter,other,0
12933,woodlander,other,0
12936,woodpecker,other,0
12960,worker,other,0
12964,workwear,other,0
12968,wormer,other,0
12972,worshipper,other,0
12977,wrangler,other,0
12979,wrapper,other,0
12980,wrecker,other,0
12981,wrestler,other,0
12982,wriggler,other,0
12983,wringer,other,0
12985,wrongdoer,other,0
13022,yardmaster,other,0
13043,yer,other,0
13045,yesteryear,other,0
13047,yielder,other,0
13063,youngster,other,0
13084,zapper,other,0
13106,zester,other,0
13123,zinger,other,0
13128,zipper,other,0
13145,zookeeper,other,0
